Operation Name,Address,State,Milk,Fruit,Soy,Tapioca,lat,long
Andy Davis,18597 160Th Street,Iowa,0,0,1,0,42.55961562443682,-94.74996317695994
Andy G. Mast,397 Steam Mill Road,New York,1,0,0,0,44.834925299999995,-73.93667470303359
Andy Helmuth,2836 Quarter Road,Iowa,1,0,0,0,42.378133592791755,-91.28508922256614
Andy Hershberger,181 90th Ave,Illinois,0,0,1,0,40.762505705258135,-90.75624958614999
Andy J. Yoder,421 Hickory Hill Road,New York,1,0,1,0,42.9427605,-74.57032727272727
Andy Juhl,48232 C16,Iowa,0,0,1,0,42.836833,-96.449455
Andy L. Byler,1994 Bradley Pond Road,New York,1,0,1,0,44.8543728,-73.89016560488506
Andy Mast,60 Lamb Rd,New York,1,0,0,0,44.9205028,-73.97521929999999
Andy Raber Farm,1286 Indiana Ave,Iowa,0,0,1,0,42.60725333069882,-94.2851431089295
Andy S. Troyer,204 Brumley Rd,New York,1,0,1,0,42.900269265422,-74.43173593814053
Andy Yoder & Fannie Yoder,28231 Northland Avenue,Wisconsin,1,0,0,0,43.7608,-90.404771
"Andy's Organic Acres, LLC",4863 Meadow Dr,Wisconsin,1,0,0,0,44.59474951311694,-88.17676864117387
Andy's Specialty Garlic & Produce,1980 Parker Road,New York,0,1,0,0,43.0811185,-77.1101830058592
Angel Acres Farm LLC,60500 Maple Ridge Rd,Wisconsin,0,1,0,0,43.205652,-90.811908
Angelic Organics,1547 Rockton Road,Illinois,0,1,0,0,42.45417676380655,-88.89074855988966
Anima Mundi Herbals LLC,31 Noble Street,New York,1,0,0,0,40.728173976190476,-73.95959019047619
ANIMAL FARM,16723 SYCAMORE ST.,Texas,0,1,0,0,30.062317,-94.079778
"Ankrum Enterprises, LLC Dba TK Farms",6336 S. Alta Avenue,California,0,1,0,0,36.64256693744506,-119.39468891881954
Anne-Ly Crump-Garay Revocable Trust Dba Rainbow Ranch Organics,640 Tico Rd.,California,0,1,0,0,34.44280516124524,-119.28192945712317
Annie's Acres,4237 Buffalo Rd,Illinois,0,0,1,0,37.875641049477466,-88.29567441247553
Annie's Heirloom Seeds LLC,4646 Ransom,Michigan,0,1,0,0,41.7753274,-84.5341161
Anomaly Vineyards,455 Bella Vista Ct.,California,0,1,0,0,38.48971671428571,-122.47239397959184
ANT JV,1441 5TH STREET,Texas,0,1,0,0,33.910005250000005,-98.50289672727273
ANTELOPE VALLEY FARMS/MUSIL FARMS,47715 280th Rd.,Nebraska,0,0,1,0,40.94536,-98.84744527027027
Anthony D. Burkholder,35750 Line School Road,New York,1,0,0,0,43.953138,-75.665844
Anthony F Cubre Jr.,13140 W Shaw Ave.,California,0,1,0,0,36.80778829514947,-120.03112957011017
Anthony Lizza,5608 Covenant Court,Pennsylvania,0,1,1,0,40.37518,-75.0694
Anthony Oberholtzer,1500 Pine Grove Road,Pennsylvania,0,0,1,0,40.68927610959516,-80.41564688051363
Anthony Schlabach,14649 Emerson Rd,Ohio,1,0,0,0,40.740954,-81.72276766934125
"Anthony Vineyards, Inc.",85215 50th Avenue,California,0,1,0,0,33.6886605,-116.1795500803525
Antique Valley Farm,4619 State Route 41,New York,1,0,0,0,42.82635,-76.277995
"Apollo Olive Oil, Inc.",12585 Rices Crossing Road,California,0,1,0,0,39.32728770744361,-121.25120566482715
"Apple & Eve, LLC, A Subsidiary Of Lassonde Pappas & Company, Inc.",1 Collins Drive,New Jersey,0,1,0,0,40.781211,-74.477662
Apple Acres Farm,363 Durgintown Rd.,Maine,0,1,0,0,43.8262013,-70.8222612
"Apple Creek Farm, LLC",448 Millay Rd,Maine,0,1,0,0,44.0438883,-69.9157014
Apple Garden Farm,3875 Tomales Petaluma Road,California,0,1,0,0,38.242151552401374,-122.89959753819043
Apple Hill Ranch,475 Sierra Grande,California,0,1,0,0,37.28724851020409,-118.394384
Apple Lane Farm,4580 Pringle Road,Michigan,1,1,0,0,43.5761916122449,-83.01715753061224
Appleton Farms,219 County Road,Massachusetts,0,1,0,0,41.65504675,-70.62358130208332
Appleton Organics,292 Strickersville Rd,Pennsylvania,1,0,0,0,39.7299406,-75.848451
Applewood Ranch,6551 Glenhaven Rd.,California,0,1,0,0,39.0262843,-122.7330443
Apricot Lane Farms Operations LLC,10700 Broadway Road,California,0,1,0,0,34.315148,-118.921295
Aptos Berry Farms,1767 San Juan Road,California,0,1,0,0,38.6274216,-121.4953378
Aptos Farm,555 Charlson Rd.,California,0,1,0,0,37.00092686539824,-121.86449319731659
Apulum Garden,23619 Sauk Prairie Rd.,Washington,0,1,0,0,48.305316896673155,-121.52290731403625
Aquila Brenneman,2330 500th St. SW,Iowa,0,0,1,0,41.56940929025029,-91.70683526541066
"Arandanos, Inc.",535 Monterey St.,California,0,1,0,0,36.9579095,-122.0304808
"Arbor Organic Technologies, LLC",107 Technology Drive,North Carolina,0,0,1,1,35.48885424693836,-82.55735962822048
Arbor Vineyards Inc. Dba Mettler Family Vineyards,15362 N Alpine Rd,California,0,1,0,0,38.12587295946131,-121.21508733156199
Arbre Farms Corporation,6362 N 192nd Ave,Michigan,0,1,0,0,43.756743637583895,-86.07812961073824
Arcadian Fields,94 Blitzkrieg Trail,Rhode Island,0,1,0,0,41.54150501749345,-71.70956690053522
"Archer Grain, LLC",2231 Archer Rd,New York,0,0,1,0,42.921894,-77.174972
"Archi's Acres, Inc.",10085 W. Lilac Rd.,California,0,1,0,0,33.274489,-117.114004
Aric A. Loomis,3023 Taylor Rd,New York,1,0,0,0,42.934533,-77.15635517810458
Arizona Organic Family Farms,6750 E. Exeter Blvd.,Arizona,0,1,0,0,33.498554218000635,-111.93568747274485
Arizona Production & Packaging,7303 S Kyrene Road,Arizona,0,1,0,0,33.3418938,-111.9457498
"Arizona Valley Farming, LLC",36503 Carters Road,Arizona,0,1,0,0,33.819574,-113.59274
Arlan Zimmerman,583 County Route 3,New York,1,0,1,0,40.69420104106161,-73.65614395893839
Arlington Ag Research Station,N695 Hopkins Road,Wisconsin,0,0,1,0,43.5386857,-89.0016373
Armstead Mountain Farm,14733 White Oak Mountain Rd,Arkansas,0,1,0,0,35.150888,-94.166826
Arnold Farms,4256 Van Geisen Rd,Michigan,0,0,1,0,43.48041206659348,-83.5174197296317
Around The Well Farm,67 S. Hunts Meadow Rd.,Maine,0,1,0,0,44.2155616,-69.6584292
"Arreff Terminals, Inc.",3600 Elm Avenue,Virginia,0,0,1,0,36.809585999999996,-76.30748965285244
Arrow Head Ridge,949 Reeves Rd,Virginia,1,0,0,0,38.384888502931624,-79.06364429337407
Arrowhead Farms,185 Buzzard Lagoon Rd.,California,0,1,0,0,37.024075070120546,-121.8272208661453
Art Behrens,25273 Kittyhawk Avenue,Iowa,0,0,1,0,41.9869278502046,-94.89847171288088
ARTESIAN FARM,151 S. Downey Ave.,Indiana,0,0,1,0,39.76798385194394,-86.0770376874223
Arthur Harvey & Elizabeth Garcia-O'keefe,1197 Main St,Maine,0,1,0,0,44.0338807,-70.966304
ASA Organics Dba Braga Fresh Family Farms,33750 Moranda Road,California,0,1,0,0,36.433328,-121.336935
ASCENT FOODS LLC,1602 ISLAND ST,Texas,0,1,0,0,27.551180944930273,-99.50978213454565
Aseptic Solutions USA,484 Alcoa Circle,California,1,0,0,0,33.89327261943005,-117.58414903221977
Ashbourne Farms,3801 Old Westport Rd.,Kentucky,0,1,0,0,38.45046688519377,-85.42732603643658
"Ashe Jr, John E",460 Monroeton Rd,North Carolina,0,0,1,0,36.30053456738538,-79.73648371701393
Ashgrove Farm,22 Lawrence Rd,Maine,0,1,0,0,44.2735168,-69.008195
Ashley Williams,757 Hickory Cross Road,North Carolina,0,0,1,0,36.31833806300984,-76.55911244028879
Ashmore Acres,2267 Buhl Rd,Michigan,0,0,1,0,41.9934087273696,-83.33369387309348
Ashrey Farms,3296 Old Whigham Road,Georgia,0,1,0,0,30.90768022674767,-84.48253157387778
Askegaard Organic Farm-Mark Askegaard & Beth Mcconnon,2856 150th Ave S,Minnesota,0,0,1,0,46.6740411452325,-96.73556142260742
"Aslan Cold Storage, LLC",1045 Simpson St.,California,0,1,0,0,36.510072136111674,-119.55053300190504
"Aspen Moon Farm, LLC",8020 Hygiene Rd.,Colorado,0,1,0,0,40.18861828965294,-105.17152957558017
Assman Land And Cattle,28636 283rd Avenue,South Dakota,0,0,1,0,44.503367,-100.471837
"Associated Food Stores, Inc.",1850 West 2550 North,Utah,0,1,0,0,41.304341119431975,-112.02186230470905
ATA Ranches Inc.,108 Peachy Canyon Rd.,California,0,1,0,0,35.596825,-120.8140863
Athreya Corp. Dba Let's All Be Healthy,1807 Business Center Dr.,California,0,1,0,0,34.13406735831368,-117.96637044497615
Atlantic Blueberry Company,7201 Weymouth Road,New Jersey,0,1,0,0,39.5477536,-75.0599854
Atlantic Frozen Foods,9025 North Atlantic Avenue,Florida,0,1,0,0,29.2639017,-81.0265805
Atlas Farm LLC,635 River Rd.,Massachusetts,0,1,0,0,42.54883605,-72.56306424861212
Atlee J. Keim,168 Borden Road,New York,1,0,1,0,42.85749522353076,-78.70881152929992
Atlee J. Yoder,1829 Angle Road Sw,Iowa,1,0,0,0,41.56267276349277,-91.74891024228975
Atlee Weaver,351 Reynolds Road,New York,1,0,0,0,43.25088039774312,-73.66018673280227
"Attune Foods, LLC",2545 Prairie Road,Oregon,0,1,0,0,44.10144873737649,-123.16192449406813
Aubertine Farms,36165 Pelo Rd,New York,1,0,1,0,44.18997101176436,-76.17292226801696
Aultman Farms,5990 Bergman Rd,Michigan,0,0,1,0,45.11908471428571,-85.03982765306122
"Aunutra Industries, Inc.",5625 Daniels St,California,1,1,1,0,34.00089459731313,-117.68209630687183
Aurora Farms,4458 Lake Rd,Vermont,0,0,1,0,44.29235312460803,-73.27090516133252
Aurora Mills & Farm LLC,408 Burton Rd.,Maine,0,0,1,0,46.0719626,-67.9523703
Aurora Organic Dairy,4525 Waco Road,Missouri,1,0,0,0,39.01160273227891,-92.26819703923026
Aurora Organic Farms - Coldwater,5490 County Rd. Y,Texas,1,0,0,0,30.283383,-94.397915
Aurora Organic Farms - High Plains,28520 WCR 72,Colorado,1,0,0,0,40.2245962,-105.0553296
Aurora Organic Farms - Pepper,4519 County Rd. 340,Texas,1,0,0,0,33.26171682361162,-96.56282237263288
Aurora Organic Farms - Platteville,26788 State Highway 66,Colorado,1,0,0,0,40.2400889,-105.3153878
"Aurora Products, Inc.",205 Edison Road,Connecticut,0,1,1,0,41.26087995,-72.99590262138972
Austen Etherton & Laura Besley Living Trust,8730 Old Route 66,Illinois,0,0,1,0,39.674005933241986,-89.62464875719476
Austin Simone,56 Seavey Rd,New York,1,0,0,0,44.377973,-75.47953685721703
Autumn Valley Farm,1644 County Hwy 39,New York,1,0,0,0,42.60808968540868,-74.75221291893124
"AV Holdings, LLC Dba Poleeko Ranch",1542 Kalmia St.,California,0,1,0,0,37.55216293394478,-122.31660388502769
"Avalon Cold Storage, LLC",2501 West Rosecrans Avenue,California,0,1,0,0,33.9018365,-118.2835023
Avatar Corporation,500 Central Ave.,Illinois,0,0,1,0,42.0766059,-87.6937343
Aveka Nutra Processing,830 Allamakee Street,Iowa,0,0,1,0,43.277166283296644,-91.47568197338444
Avina Organic Farms,1700 Old Stage Rd.,California,0,1,0,0,36.610464,-121.518115
Aya Farms,5296 Buck Rd,California,0,1,0,0,34.2646019,-117.3215654
"Aycold Fresh, LLC",1501 N.W. 12th Ave.,Florida,0,1,0,0,25.8507153,-80.3063933
Ayers Creek Farm,15219 SW Spring Hill Road,Oregon,0,0,1,0,45.404663290465926,-123.1032707697214
Ayoquezco Organic Produce,1700 Old Stage Rd.,California,0,1,0,0,36.610464,-121.518115
AZ-Ranch,2420 Kanan Rd.,California,0,1,0,0,34.11992260294779,-118.79205759327174
B & B Farms,4708 West Ball Road,Michigan,0,1,0,0,41.963879,-84.650912
B & B Organics LLC Dba Cowhorn Vineyard & Garden,1665 Eastside Rd.,Oregon,0,1,0,0,42.15549208159067,-123.04773100932027
B & G Futures Inc,4084 Holiday St NW,Ohio,0,0,1,0,40.85107651219436,-81.42518689132258
B & H Organic Produce,211 Twin County Rd.,Pennsylvania,0,1,1,0,40.147586706366546,-75.904358
B & W Farms LLC,3131 La Posta Rd,California,0,1,0,0,32.717421325584304,-116.4293728947838
B & Y Farms,15951 SR 292,Ohio,0,0,1,0,40.594948426578696,-83.5935962842027
B And B Farms,15365 S 12th Ave E,Iowa,0,0,1,0,41.688053728104904,-92.7692531809122
B&D TRADING,2223 Dodge Street,Michigan,0,1,1,0,42.4833608,-82.9528488
B&J Farm,243 Red Ridge Rd,Pennsylvania,0,0,1,0,40.89203603193523,-77.04540799244768
B. Brooks Farm,975 Ayers Rd,Virginia,1,0,0,0,37.169274,-79.519177
B. Miller Farms,6821 Bailey Rd,Michigan,0,0,1,0,43.21635454545454,-82.95978986713287
"Babler, Inc Dba. Cascade Cheese Co.",302 E Water St,Wisconsin,1,0,0,0,44.259709,-88.402854
B-A-Blessing Farm,1553 Heselton Gully Rd,New York,1,0,0,0,42.0676245,-77.762817
Back Home Farm LLC,2387 Lucas Turnpike,New York,0,1,0,0,41.82322952944278,-74.14637605005228
Back Porch Produce,10260 Fairview Road,New York,0,1,0,0,42.4479175,-78.2930061567414
BACK ROAD FARMING,9193 Sebewaing Rd.,Michigan,0,0,1,0,43.72759677386935,-83.34647628140704
Backwoods Organics,590 Spring Hill Road,Pennsylvania,1,1,0,0,41.48265308847863,-75.85518969722494
"Bactolac Pharmaceutical, Inc. Aka  Atlantic Essential Products Inc",620 Old Willets Path,New York,1,1,0,0,40.81227777342861,-73.23325891516834
Bad Dog Farms,27140 Meadows Rd.,California,0,1,0,0,36.527905546727496,-121.84125125365311
Badger AG Results INC.,7093 Oak Rd.,Wisconsin,0,0,1,0,44.50283984880246,-90.02457773718204
"Badia Spices, Inc.",1400 NW 93rd Avenue,Florida,1,0,0,0,25.78759455,-80.3463018195919
Baer Bros Farm,891 Baer Lane,Pennsylvania,1,0,1,0,40.00509936806805,-79.16585988686039
Baerg Orchards,795 Pollasky Avenue,California,0,1,0,0,36.82090026160561,-119.70189337302021
Baergård Hosfeld’S Berry Farm,2312 Williams Drive,Wisconsin,0,1,0,0,42.975041817020816,-89.22029734487084
Baese Family Farm LLC,4639 E Ridge Rd,Michigan,1,0,1,0,43.09603581804312,-84.47443379984621
Bahner Farm,153 Augusta Road,Maine,0,1,0,0,44.4033268,-69.1107763
Bailey Farms,1661 N 1100 E Road,Illinois,0,0,1,0,39.889198,-87.730429
Bailey Vineyards And Walnuts,4985 Peachy Canyon Rd,California,0,1,0,0,35.624834,-120.78359497261147
Bains Farming LP,6239 Sawtelle Road,California,0,1,0,0,34.0361107,-118.4503563
Baird Seed Company,1122 Knox Highway 18,Illinois,0,0,1,0,40.87713315472602,-90.04324380572395
Bairds Maple View Farm LLC,18700 County Road 216,Ohio,0,0,1,0,41.10858572230572,-83.53353925805155
Bair-Trax Dairy LLC,2148 S. Childrens Home Road,Ohio,1,0,0,0,39.99988537373738,-84.14406917171716
"Baker Family Vineyard At Moccasin Creek Farm, Inc",9409 Baker Rd,North Carolina,0,1,0,0,35.885697639600124,-78.31267615240243
Baker Farm,1307 Whittaker Road,Pennsylvania,1,1,1,0,41.311349,-75.191815
Baker Farms (Terry & Joe),3667 Ellenton-Norman Park Road,Georgia,0,1,0,0,31.21361714788608,-83.58719090932996
Baker's Organic Acres,292 Clark Rd. S,Ohio,0,0,1,0,40.573447236706194,-83.40648398382335
"Bakker, Arend J.",4370 Number Nine Rd,New York,0,0,1,0,42.909442,-75.841062
Baldwin Ranches,2242 Nelligan Rd.,California,0,1,0,0,38.404669,-122.521636
Balfour Enterprises Dba Johnston Farms And Johnston Family Organics,38500 County Rd. 14,California,0,1,0,0,38.778883,-121.793365
Balfour Farm,461 Webb Rd.,Maine,1,1,0,0,44.76001035,-69.44339294393438
Ballentine Farms,1114 Beech Grove Road,Pennsylvania,0,1,0,0,41.64002619850068,-75.3250157704875
Baloian Farms,446 N. Blythe Ave.,California,0,1,0,0,36.74375869696735,-119.87119146088885
Bamboo Juices LLC,502 Toombs Street,Georgia,1,0,0,0,33.5177634,-84.66986483217264
Banes Organic Farm,2914 V Ave,Iowa,0,0,1,0,42.028991,-92.357996
Banner Farm,311 Schuyler Road,Pennsylvania,0,1,1,0,41.089888521135364,-76.75483835809982
Bannockburn Farm,20212 Edom Rd.,Minnesota,0,1,0,0,45.4104737,-94.3725467
"Bar Ale, Inc.",1011 Fifth Street,California,0,0,1,0,38.891746997716034,-121.29764122611262
"Bar Harbor Farm, LLC",115 Gilbert Farm Road,Maine,0,1,0,0,44.409071499999996,-68.32828799999999
Barbara Kraus,2912 Manawa Trail,Iowa,0,1,0,0,43.359088,-91.70014
Barbour Vineyards,2125 Inglewood Ave.,California,0,1,0,0,38.015279,-121.317562
Bardessono,6526 Yount St.,California,0,1,0,0,38.40262647664539,-122.36111171084187
Barefoot Botanicals LLC,380 N Shady Retreat Road,Pennsylvania,1,0,0,0,40.305577181569184,-75.1560492732978
Barker Family Farms LLC,NC 119,Virginia,0,0,1,0,38.030395549999994,-78.51354269378632
Barndiva Farm,20017 Philo Greenwood Road,California,0,1,0,0,39.07703022159715,-123.51874708976399
Barnes Farming Corporation,7840 Old Bailey Highway,North Carolina,0,1,1,0,35.86570753292607,-78.00875434787903
"Barnes Roots & Herbs, LLC",120 Francis Drive,Missouri,1,0,0,0,39.438081635712386,-91.06657312556163
"Barnett-Partin Plants, Inc.",1400 CR 830A,Florida,0,1,0,0,26.5295818,-81.4185261
"Barr, Adam",2440 Popham Rd,Kentucky,0,1,0,0,37.97433854832806,-86.40182471311722
Barren's Edge Organic Farm,229 Sawmill Lane,Pennsylvania,0,1,0,0,40.91876037917537,-79.95248441048072
Barrington Hills Farm,2790 Spring Creek Road,Illinois,0,0,1,0,42.168678592123015,-88.25698189674166
Barrios Bros Inc.,12452 County Road 98,California,0,1,0,0,38.75784100012892,-121.80341371664004
Barrow Farms Inc,13347 Buffalo Road,North Carolina,0,1,0,0,35.686199733613655,-78.36772479045574
Barry And Rita D. Lynn/Dig In Organics,1122 Ray Lively Rd,Georgia,0,1,0,0,32.24037202040816,-82.15689671428571
Barry Callebaut USA LLC,400 Industrial Park Rd,Vermont,1,0,0,0,44.16099416085056,-72.08360354425675
Barry Nordwald,16356 Monroe Rd 785,Missouri,0,0,1,0,36.6318976,-94.4988969
Bartholomew Farms,11548 Yankee Rd,Michigan,0,0,1,0,41.730210922670146,-83.82994876174466
Bartholomew Park Winery,1695 Castle Rd.,California,0,1,0,0,35.0048426,-117.6060452
"Basciani Foods, Inc",944 Penn Green Road,Pennsylvania,0,1,0,0,39.81777531966041,-75.768073354508
Basra Farm,6644 Sawtelle Road,California,0,1,0,0,34.0361107,-118.4503563
Bast Family Farm,393 Sabin Rd,New York,1,0,0,0,42.198633,-76.519495
BAT Farm,27510 State Route 511,Ohio,0,0,1,0,41.101461956103414,-82.30391606099701
Batalden Farm,39474 County Road 11,Minnesota,0,0,1,0,44.787223,-93.248081
Batten Ranch,155 Grandview Rd.,California,0,1,0,0,34.252193075043714,-117.23573987066091
"Batth Dehydrator, LLC",4624 W. Nebraska Ave.,California,0,1,0,0,36.561676378611764,-119.87429369411619
"Bauerle, Tom",2750 Beech Fork Rd,Kentucky,1,0,0,0,37.616093262340215,-85.09763717385775
Baumer Farms,1280 S Onondaga Rd,Michigan,0,0,1,0,42.54553996385542,-84.5621739759036
Bawden Farms,119 Factory Road,New York,1,0,0,0,44.4061935,-75.7786085
Baxley Farms LLC,2602 Hanover Rd,South Carolina,0,0,1,0,34.113558111838884,-79.33010895346926
Bay Cities Produce Company,2109 Williams St.,California,0,1,0,0,35.3813121,-118.9762043
Bay Fresh Producer / West Coast Berry Producers,280 Espinosa Rd,California,0,1,0,0,36.74694978526542,-121.70007518917673
Bay Shore Farms,1523 S. Finn Road,Michigan,0,0,1,0,43.521376741935484,-83.77820141935484
Bayside Sod Inc,6204 91st Street E,Florida,0,1,0,0,27.431251713825098,-82.45117840533668
Bayview Farms,176 Bluff Road,California,0,1,0,0,34.00688929012363,-118.10116683849219
BB Farm,525 White School Rd.,Pennsylvania,1,0,0,0,40.11133,-75.88680164346826
"BCT Logistics, LLC",30 N Old Tucson Rd,Arizona,0,1,0,0,32.2186224,-111.1300273
"Be Love Farm, LLC",7071 Bucktown Ln.,California,0,1,0,0,38.391511,-122.023569
"Be Wise Ranch, Inc.",20505 San Pasqual Road,California,0,1,0,0,33.079803591383794,-117.03382271257288
"Beachside Produce, LLC.",1240 A Professional Pkwy,California,0,1,0,0,35.026748687499996,-120.5600135625
Bean Holstein Farm,5630 Bean Road,Mississippi,1,0,0,0,31.02798416294218,-90.70773303718047
Bear Creek Acres Dairy Dba Bear Creek Acres Creamery,24364 Hamlet Rd,Iowa,1,1,0,0,42.72891392525546,-91.31971173432497
Bear Creek Layers,2327 Hwy 32,Missouri,0,0,1,0,38.31543798532763,-91.71496896540357
Bear Creek Orchards Inc.,2500 S Pacific Hwy.,Oregon,0,1,0,0,42.307134794117644,-122.85546058823529
Bear Creek Organic Acres,1596 Big Canoe Road,Iowa,0,0,1,0,43.42169681818182,-91.713141
"Bear Creek Organics, LLC",4012 Atkins Road,Michigan,0,1,0,0,45.36287390909091,-84.88752696969698
Bear Creek Ranch,401 Winchester Canyon Rd,California,0,1,0,0,34.481337,-119.906906
"Bear Park Trucking, LLC",2845 460th St,Minnesota,0,0,1,0,47.42046511327281,-96.08908667975595
Bear Pen Buffalo Ranch,N3953 Bear Pen Rd,Wisconsin,0,1,0,0,44.553064,-92.058035
Bear Swamp Orchard,1209 B Hawley Rd.,Massachusetts,0,1,0,0,42.55431215647634,-72.83442016641399
Beau Chemin Preservation Farm,1749 Finntown Rd.,Maine,0,1,0,0,44.0733542,-69.2968083
Beau Heithoff,52526 839 Road,Nebraska,0,0,1,0,41.983981,-98.625912
Beaver Creek Farm,11386 W. Henry Rd.,Illinois,0,0,1,0,41.95964642929799,-89.55819287657681
Beaver Creek Farm,83 Gilbert Rd,New York,1,0,0,0,44.443968999999996,-75.47667427731093
Beaver Dairy Farm,5871 State Road 335,Ohio,1,0,0,0,39.53556763380281,-84.60347690140844
Beaver Hollow Farm,2500 Clarks Corner Road,New York,1,0,0,0,43.2214623,-73.6415059
"Beaver Run Organics, LLC",2454 Beaver Run Road,Pennsylvania,0,0,1,0,41.27166877542644,-76.59393940168209
Beberian Family Farms,9181 West Dakota,California,0,1,0,0,33.6136924,-117.10299552150762
Bebow Farms,2410 E Monroe Rd,Michigan,0,1,1,0,43.75896648979592,-86.21366857142857
Beck Grove Dba La Vigne Organics,3320 Reche Rd.,California,0,1,0,0,33.367216,-117.190805
Beck Valley Organic Farm Inc,375 Reist Rd.,Pennsylvania,1,0,0,0,40.317667,-76.480063
Becka's Grove,1485 Chandelle Lane,California,0,1,0,0,33.396953,-117.231137
Becker Farms LLC,6146 Unionville Rd,Michigan,0,0,1,0,43.722639,-83.445787
